id,created_at,text,media_url
266561388162465792,2012-11-08 15:22:42,b'RT @kailsmv: Incre\xc3\xadble foto de la #FinalCup3. \xc2\xa1Puro sh.. espect\xc3\xa1culo! http://t.co/A0mCk2G8',http://pbs.twimg.com/media/A7IPr0jCIAIPvDE.jpg
266558663232217089,2012-11-08 15:11:52,b'RT @Guillecascon: @MarioVarasS Atento al pavo: http://t.co/ghekhWs9',http://pbs.twimg.com/media/A7L_nx0CMAMtZ6P.png
266555636249153537,2012-11-08 14:59:50,b'RT @SaLviTa07: Black Ops 2 a la venta en GAME!! RT http://t.co/3n66gjOb',http://pbs.twimg.com/media/A7L-3EdCYAAu3lW.jpg
265924071089389570,2012-11-06 21:10:13,"b'RT @YourAnonNews: This---&gt; RT @sanscatia: Obama &amp; Romney supporters, come at me @YourAnonNews http://t.co/Zzp2mR8D'",http://pbs.twimg.com/media/A7C_yIzCEAAE1eO.jpg
265870424905232385,2012-11-06 17:37:03,b'RT @Nazamfe: @marianorajoy http://t.co/0Ro8rTNR',http://pbs.twimg.com/media/A7CPnYECIAEn1St.jpg
265551311087497217,2012-11-05 20:29:00,"b'RT @PabloHasel: \xc2\xbfC\xc3\xb3mo se llama tu hijo, dices? http://t.co/5CqyXHnZ'",http://pbs.twimg.com/media/A69sB5iCMAEJhQy.jpg
265116421728641026,2012-11-04 15:40:55,b'RT @LassanaDiarra_: #LOL || http://t.co/re6fbiUn',http://pbs.twimg.com/media/A63hncSCMAAI7Ly.png
265047759223148544,2012-11-04 11:08:04,"b'RT @WeAreAIGM: Guillermo D\xc3\xadaz I. ""Willyrex el valiente."" http://t.co/1vyZXt83'",http://pbs.twimg.com/media/A6z9R0yCYAIFLa4.png
264117284228980737,2012-11-01 21:30:42,b'RT @ElAmanteDelRap: http://t.co/ayktEPh0',http://pbs.twimg.com/media/A6pVFuUCEAA-lV9.jpg
264106734216421376,2012-11-01 20:48:46,"b'RT @Extremoquotes: ""Vosotros pod\xc3\xa9is hacer lo que quer\xc3\xa1is, ya sab\xc3\xa9is, est\xc3\xa1is en un pa\xc3\xads libre. Eso s\xc3\xad, que no os vean."" http://t.co/TzI01Xji'",http://pbs.twimg.com/media/A6pLZr1CIAA46Z9.jpg
263944969306378240,2012-11-01 10:05:59,"b'RT @FelipeAlcarazM: http://t.co/ApcZuPC5 Vamos a parar este pa\xc3\xads, tambi\xc3\xa9n con MUNDO OBRERO.'",http://pbs.twimg.com/media/A6mryQeCUAA6GDo.jpg
263654794290413568,2012-10-31 14:52:56,b'RT @gobiernoespa: Consecuencias de los recortes en educaci\xc3\xb3n 10: http://t.co/fzJbqx4h',http://pbs.twimg.com/media/A6iuJwdCMAAQISp.jpg
262942660770295808,2012-10-29 15:43:10,"b'RT @YourAnonNews: fucking wow\xe2\x80\xa6 RT @nowthisnews: How high is the water in Brigantine, NJ? This high: #sandy http://t.co/pU3kpd3p'",http://pbs.twimg.com/media/A6YdNNWCMAImAD9.jpg
262933849330294784,2012-10-29 15:08:09,"b'RT @cbolchevique: El Partido fascista ""Svoboda"" se cuela en el Parlamento ucraniano con 8% de votos. Veamos su careto http://t.co/vbpUq4jn'",http://pbs.twimg.com/media/A6YgabcCMAAiipG.jpg
